1000000,10000.000000171856,5940.874934046424,74910.1600117735,80851.03494581993,300.33572882788945,0
2000000,19999.999999732387,6186.580602878532,74594.51264375405,80781.09324663258,299.07021047481385,4.78e+03
3000000,29999.999998131676,6335.179005626889,75040.8966769007,81376.07568252759,300.85988858938686,4.75e+03
4000000,39999.99999916195,6873.490196040539,74151.9943239803,81025.48452002084,297.296031083553,4.77e+03
5000000,50000.000001199216,6922.548178268011,75188.98803501538,82111.5362132834,301.4536281564295,4.78e+03
6000000,60000.000003236484,6761.54087765751,74241.22399839704,81002.76487605454,297.653777740279,4.79e+03
7000000,70000.00000202576,6606.098073677767,74886.70005374691,81492.79812742468,300.2416713116449,4.82e+03
8000000,79999.99999678707,7368.899828504377,75080.56487510765,82449.46470361203,301.0189294620522,4.84e+03
9000000,89999.99999154838,7166.614503751867,75644.86719780826,82811.48170156013,303.28137489456657,4.85e+03
10000000,99999.99998630969,6349.5563801942935,74663.29283153512,81012.84921172941,299.34596943491886,4.85e+03
11000000,109999.999981071,7232.275442100012,75220.42904111551,82452.70448321552,301.5796839208368,4.85e+03
12000000,119999.99997583231,6578.876682772032,75584.28016223793,82163.15684500997,303.0384645672802,4.86e+03
13000000,129999.99997059362,7151.173844675183,74688.92337550072,81840.0972201759,299.4487294357112,4.87e+03
14000000,139999.99997834687,6815.788452627257,74667.8754472877,81483.66389991496,299.3643424198621,4.87e+03
15000000,149999.9999876601,7380.3026386399315,74498.19613299963,81878.49877163956,298.684050714228,4.88e+03
16000000,159999.99999697332,6804.830440658908,74769.63278762583,81574.46322828473,299.77231598405194,4.88e+03
17000000,170000.00000628654,6788.68409689192,75106.39676335236,81895.08086024427,301.1224967082276,4.88e+03
18000000,180000.00001559977,6767.633643134122,74615.62478353105,81383.25842666517,299.1548549327358,4.88e+03
19000000,190000.000024913,6403.5609786583545,74491.15074289539,80894.71172155374,298.65580377988033,4.87e+03
20000000,200000.00003422622,7533.44043576436,75267.37145210488,82800.81188786925,301.7678891418004,4.88e+03
21000000,210000.00004353945,7416.688270040791,74765.6420516776,82182.33032171839,299.7563160103584,4.89e+03
22000000,220000.00005285267,7110.091264541901,74997.36426444816,82107.45552899006,300.68535500382893,4.9e+03
23000000,230000.0000621659,7159.534276396191,74643.92737623492,81803.46165263111,299.26832792232887,4.9e+03
24000000,240000.00007147912,6744.814102049457,74151.27829336897,80896.09239541843,297.2931603170844,4.9e+03
25000000,250000.00008079235,6958.660375248586,74790.00763459335,81748.66800984193,299.8540044294215,4.91e+03
26000000,260000.00009010558,6333.812286110234,74455.5872452201,80789.39953133033,298.5132197967157,4.9e+03
27000000,270000.0000994188,7239.26400000873,74396.26905593534,81635.53305594406,298.27539662815235,4.91e+03
28000000,280000.000108732,6891.637531331822,74708.75973128922,81600.39726262105,299.52825891972367,4.91e+03
29000000,290000.00011804525,7673.475469272036,74729.70047386532,82403.17594313735,299.61221619845327,4.91e+03
30000000,300000.0001273585,7238.873809823592,74839.55207830404,82078.42588812763,300.0526419254419,4.92e+03
31000000,310000.0001366717,7828.403709179466,74430.77676536147,82259.18047454093,298.4137476616977,4.92e+03
32000000,320000.00014598493,7135.131440465894,75668.681856829,82803.8132972949,303.37685450604596,4.92e+03
33000000,330000.00015529816,7231.331706018609,74814.59249172863,82045.92419774724,299.9525719800007,4.93e+03
34000000,340000.0001646114,7427.290908633535,74590.19747928668,82017.48838792022,299.05290977668267,4.93e+03
35000000,350000.0001739246,6261.358288107003,74324.59795334133,80585.95624144834,297.9880471840971,4.93e+03
36000000,360000.00018323783,7488.876345948268,74742.65481080582,82231.53115675409,299.6641537490592,4.93e+03
37000000,370000.00019255106,6878.535123950891,74954.82004322497,81833.35516717586,300.5147833525807,4.93e+03
38000000,380000.0002018643,6992.091511245232,75243.58054778265,82235.67205902789,301.6725047695341,4.93e+03
39000000,390000.0002111775,7026.74295944095,74394.01055739209,81420.75351683304,298.26634167744953,4.93e+03
40000000,400000.00022049074,6505.850917603166,74885.37393788442,81391.22485548758,300.23635454321175,4.93e+03
41000000,410000.00022980396,6989.201890516047,75042.75135096993,82031.95324148599,300.8673244951203,4.93e+03
42000000,420000.0002391172,6406.863565134043,74670.90762161506,81077.7711867491,299.37649925261206,4.93e+03
43000000,430000.0002484304,7396.428225597107,75266.86048291865,82663.28870851576,301.76584052379013,4.93e+03
44000000,440000.00025774364,7061.87384898591,75149.39443323779,82211.2682822237,301.2948863616592,4.93e+03
45000000,450000.00026705686,6978.975643275046,75414.08521878695,82393.06086206199,302.35610556048937,4.93e+03
46000000,460000.0002763701,7388.356643226696,75620.28046654147,83008.63710976817,303.1827998300714,4.93e+03
47000000,470000.0002856833,7274.273786756641,75155.64781571637,82429.92160247301,301.319957916493,4.93e+03
48000000,480000.00029499654,6951.70024159043,74526.68709043956,81478.38733202999,298.79827891059534,4.93e+03
49000000,490000.00030430977,7248.606321486117,75151.63676942578,82400.2430909119,301.30387651297104,4.94e+03
50000000,500000.000313623,6805.367868797378,75469.11492535478,82274.48279415215,302.5767350055024,4.93e+03
51000000,510000.0003229362,6884.607636156298,74714.09628412353,81598.70392027983,299.5496546487499,4.93e+03
52000000,520000.00033224944,7447.462732739114,75440.5231153927,82887.98584813182,302.4621024632395,4.93e+03
53000000,530000.0003415627,6984.535871741768,75140.92569484252,82125.46156658429,301.26093282694785,4.94e+03
54000000,540000.0003508759,6846.381563945881,75017.8794721922,81864.26103613808,300.76760619470735,4.94e+03
55000000,550000.0003601891,6489.418858316691,74605.3670052394,81094.78586355608,299.1137286379996,4.94e+03
56000000,560000.0003695023,6649.630116397255,74527.0205335698,81176.65064996705,298.79961577712356,4.94e+03
57000000,570000.0003788156,7176.4473429946665,74636.06649545119,81812.51383844586,299.23681145835343,4.94e+03
58000000,580000.0003881288,7273.590949702484,74477.98185044294,81751.57280014543,298.60300601637346,4.94e+03
59000000,590000.000397442,6269.378437608776,74702.88371318087,80972.26215078964,299.5047003239217,4.94e+03
60000000,600000.0004067553,6950.47184618018,74332.89963003647,81283.37147621665,298.02133092184823,4.94e+03
61000000,610000.0004160685,6763.334857169812,74874.24213380052,81637.57699097034,300.1917240352515,4.94e+03
62000000,620000.0004253817,7602.48320934189,75165.75761665836,82768.24082600026,301.3604909287539,4.94e+03
63000000,630000.0004346949,7115.72221336921,74333.52953189703,81449.25174526624,298.02385637412806,4.94e+03
64000000,640000.0004440082,6768.783790095795,74868.4992250489,81637.2830151447,300.16869911199365,4.94e+03
65000000,650000.0004533214,6614.0231036697105,74539.20023856794,81153.22334223764,298.848447612177,4.94e+03
66000000,660000.0004626346,7735.119246486763,75040.75221165405,82775.87145814081,300.8593093879122,4.94e+03
67000000,670000.0004719478,7384.814163761359,74615.78499753035,82000.59916129171,299.1554972753531,4.94e+03
68000000,680000.000481261,7827.190106252586,74904.1076801097,82731.29778636228,300.31146334185826,4.94e+03
69000000,690000.0004905743,6921.75559776543,75000.11333579737,81921.8689335628,300.69637679776366,4.94e+03
70000000,700000.0004998875,7081.412610446855,75074.54215283638,82155.95476328324,300.9947826883357,4.94e+03
71000000,710000.0005092007,6868.6642067292505,75074.40685551545,81943.07106224471,300.9942402436329,4.94e+03
