1000000,10000.000000171856,39050.03712413559,135628.8784547868,174678.9155789224,298.770197414963,0
2000000,19999.999999732387,38658.15065456915,135654.73697781927,174312.88763238842,298.8271598857825,5.2e+03
3000000,29999.999998131676,38464.46944944245,135760.13118821193,174224.60063765437,299.0593276173464,5.28e+03
4000000,39999.99999916195,38226.85684893097,136908.98003534583,175135.8368842768,301.5900703379874,5.35e+03
5000000,50000.000001199216,37699.4843764477,137109.5596121646,174809.0439886123,302.03191723996207,5.42e+03
6000000,60000.000003236484,37617.67696652464,135866.34655553292,173484.02352205757,299.29330423519167,5.48e+03
7000000,70000.00000202576,37993.91104620883,136295.60466020234,174289.51570641116,300.23889583880293,5.52e+03
8000000,79999.99999678707,37791.579294039635,135820.68511386265,173612.2644079023,299.1927188871633,5.55e+03
9000000,89999.99999154838,37469.49615656927,136842.67590191323,174312.1720584825,301.4440122177642,5.58e+03
10000000,99999.99998630969,36940.637640892346,136609.98145203883,173550.61909293119,300.9314210386702,5.61e+03
11000000,109999.999981071,37271.28790361466,136354.33932560103,173625.6272292157,300.36827954953026,5.63e+03
12000000,119999.99997583231,37755.85382723486,136696.28528673918,174452.13911397403,301.1215355188964,5.65e+03
13000000,129999.99997059362,37084.02493051773,135989.92600798755,173073.9509385053,299.5655313436582,5.66e+03
14000000,139999.99997834687,37941.86526909049,136389.46592244718,174331.33119153767,300.44565820512196,5.68e+03
15000000,149999.9999876601,37743.630160727305,137012.74997416956,174756.38013489687,301.8186600414586,5.69e+03
16000000,159999.99999697332,38572.11211539108,136788.0492295363,175360.1613449274,301.3236778031755,5.7e+03
17000000,170000.00000628654,37575.49359830057,136633.6293571357,174209.1229554363,300.9835138477735,5.72e+03
18000000,180000.00001559977,37461.91758815479,135886.4894964471,173348.40708460187,299.3376761307792,5.73e+03
19000000,190000.000024913,36460.51549423247,137558.0835224602,174018.59901669266,303.01994854089935,5.74e+03
20000000,200000.00003422622,37344.46887395066,136039.55782284334,173384.026696794,299.67486283184473,5.75e+03
21000000,210000.00004353945,36682.76576626784,135664.86873267492,172347.63449894276,298.84947863111813,5.76e+03
22000000,220000.00005285267,36910.82162160793,136745.7127550294,173656.53437663734,301.2304168620663,5.77e+03
23000000,230000.0000621659,36979.1636719833,136140.54778359112,173119.7114555744,299.89732865810015,5.78e+03
24000000,240000.00007147912,37319.126379049696,136668.6992987452,173987.8256777949,301.060767700326,5.78e+03
25000000,250000.00008079235,36516.351034322404,135179.52890147505,171695.87993579745,297.7803473455617,5.79e+03
26000000,260000.00009010558,36715.478852418026,135167.43375539043,171882.91260780845,297.753703542084,5.8e+03
27000000,270000.0000994188,36518.117546086374,136871.7757385405,173389.8932846269,301.5081148191639,5.8e+03
28000000,280000.000108732,36676.21899535702,136820.10521187246,173496.32420722948,301.3942923528203,5.81e+03
29000000,290000.00011804525,36100.60218602298,136519.45965584807,172620.06184187107,300.7320150181648,5.82e+03
30000000,300000.0001273585,36835.303424520236,137170.79495390918,174006.09837842942,302.1668095678368,5.82e+03
31000000,310000.0001366717,36922.684589651675,136901.1499025019,173823.83449215358,301.57282172277934,5.83e+03
32000000,320000.00014598493,36752.06682233365,135266.974257324,172019.04107965765,297.97297642668127,5.84e+03
33000000,330000.00015529816,36677.353214399416,136876.52439898232,173553.87761338174,301.51857541010753,5.84e+03
