X Data,Y Data,Standard Deviation
14.600000000000001,2.0689558200159572,3.2898396087386925
14.700000000000001,2.3558025321240885,4.33426587004784
14.8,1.9023680113633263,2.3667302412433964
14.9,2.1280793575371026,2.9952376869270463
15.0,1.810513869520973,2.48258207330268
15.100000000000001,1.9865385133760574,2.8836663930622524
15.200000000000001,1.990299908126081,2.6179541195111304
15.3,1.6944560844177168,2.8452929366886255
15.4,1.9059893600666138,2.5463235729241873
15.5,2.0708358236409548,3.9087269045408775
15.600000000000001,2.0414009970844953,2.5579115185865633
15.700000000000001,2.127740592085834,2.6495567236797033
15.8,1.9978214937780787,2.535322485796328
15.9,2.0255132535521985,3.855991495278864
16.0,2.621447774807157,3.1657013936259326
16.1,1.5991855171312184,2.477546961397695
16.2,2.0527203265205713,2.4102736831531426
16.3,2.250942735935552,3.6771545596263926
16.400000000000002,2.1737602114690997,2.851504944285406
16.5,2.166295261401005,3.2355724778465005
16.6,2.279263520530117,3.5256914199154985
16.7,1.9800664506986958,2.3353258182574623
16.8,2.147411780026772,2.449225545106516
16.900000000000002,2.0485271574009443,2.6027926844277465
17.0,1.9043217823439178,1.9946947053038027
17.1,1.9376586630890396,2.777057332184025
17.2,1.8456275402564262,2.2951596187316583
17.3,1.7751456863332975,1.898626924790701
17.400000000000002,2.0535643599226336,2.5059380457967433
17.5,2.2780689052693557,2.991294825054071
17.6,2.126190172771558,2.8548567772824134
17.7,2.257577384187583,2.21636917547003
17.8,1.6492899388523605,1.9782336082183265
17.900000000000002,1.955293977471657,1.874154159329649
18.0,2.168627350720387,2.834829078090297
18.1,1.887110422442511,1.925279979482384
18.2,1.9009199959514986,2.556387722716392
18.3,2.4560282211862283,2.785530465505122
18.400000000000002,2.6273888160539034,3.7212979322137074
18.5,1.9141794425105394,2.460024366431465
18.6,1.876918747250021,2.1978655031518333
18.7,1.900051404429011,1.97633685133669
18.8,2.000713649086311,1.940948901510703
18.900000000000002,1.4906654916101296,2.344926681509965
19.0,1.5408053627134972,1.7919051365221506
19.1,1.5547301975836056,2.0103636562124905
19.200000000000003,1.9744985320704058,1.9731685426429482
19.3,1.9964540753553004,2.5187142114100207
19.400000000000002,1.9306380764936597,2.4552690291426305
19.5,1.7575790876576005,2.392439019627066
19.6,1.6467435743406713,2.0811638772270484
19.700000000000003,1.6560190752770387,1.8906501376390594
19.8,1.534727649432809,1.8203482226297407
19.900000000000002,1.8769847351123412,2.0393453782563977
20.0,1.4707339170543157,2.3123672866484153
20.1,1.8774082512369252,2.110803521943186
20.200000000000003,1.362999739538516,1.4648135275129583
20.3,1.399708044210434,1.5322641481121708
20.400000000000002,1.4893060120511987,1.9343266177842495
20.5,1.591112921443529,1.6924477913038456
20.6,1.7019208592072597,2.1815440616151505
20.700000000000003,1.686642882729748,1.781218093779876
20.8,1.6452488515938444,1.6734133830821052
20.900000000000002,1.1706664565438738,1.438064295519258
21.0,1.794239525037824,2.232006332783358
21.1,1.582630875489603,1.880835320991236
21.200000000000003,1.9523545754019411,3.1408985109601355
21.3,1.0794770051234115,1.167054968979506
21.400000000000002,1.8110829448108512,2.0305866225296656
21.5,1.7974403939670562,1.703521145923071
21.6,1.993226373394528,2.666479322101183
21.700000000000003,1.7401066451587683,1.5735461603984366
21.8,1.7049433970454975,1.7401844804973672
21.900000000000002,1.5063596492745368,1.9288948624401177
22.0,1.2518057205659083,1.5026792788607017
22.1,1.5169168153180494,1.993432382868844
22.200000000000003,1.3180964998135587,1.302278360657157
22.3,1.4326944874745682,1.529867738542478
22.400000000000002,1.5323966561565758,2.2236420545327973
22.5,1.3746304681912453,1.3566154585359977
22.6,1.5326744829278856,1.766924183359322
22.700000000000003,1.1977088729625922,1.1878330952425078
22.8,1.4312419445244875,1.4607137089468554
22.900000000000002,1.752871501124967,1.8424867702344199
23.0,1.4811768451085525,1.4344089127690076
23.1,1.265570615756895,1.5386976361678164
23.200000000000003,1.4113713416406097,1.730050185710668
23.3,1.910206098993136,1.8724100616761195
23.400000000000002,1.3957400492111902,1.5418615725456246
23.5,1.500741444690619,1.494536509380748
23.6,1.3540149671567516,1.3560876139925486
23.700000000000003,1.8267577695513229,1.6281043949385616
23.8,1.4563788341387909,1.5079628195547725
23.900000000000002,1.1717457737478938,1.2517358407145653
24.0,1.534410475236258,1.689406376086555
24.1,1.2766534041130322,1.5957475810176176
24.200000000000003,1.386657802883249,1.8027023703287748
24.3,1.4489336276317697,1.6748020446198608
24.400000000000002,1.4783743743423232,1.4364389401647142
24.5,1.7664607177207947,1.4553572668620545
24.6,1.3048378270224605,1.2066828535408431
24.700000000000003,1.865064547886965,1.9754908128538857
24.8,1.5023711073803372,1.8472014565599073
24.900000000000002,1.2495961823852795,1.4156768040551786
25.0,1.2267135298039942,1.2724977060239049
25.1,1.2109530316085908,1.257251299620841
25.200000000000003,1.472416521926563,1.368494163710698
25.3,1.5495804137606537,1.5586978326091074
25.400000000000002,1.554361303531373,1.7012161019593257
25.5,1.3517586921648275,1.295299223122343
25.6,1.5909791947781653,1.6985171516879225
25.700000000000003,1.8574762698765332,1.8384025072643992
25.8,1.4086090098977524,1.7220781386844612
25.900000000000002,1.5213703587103562,1.9511840217475964
26.0,1.2821131634709868,1.2954433799904745
26.1,1.2567121572446596,1.12739521257236
26.200000000000003,1.277112677598311,1.1140627907608556
26.3,1.1587750796068903,1.2437840618104108
26.400000000000002,1.6242613556793901,1.7978262676139316
26.5,1.2855890263471137,1.3246859001731113
26.6,1.027001508116108,1.0293392936735726
26.700000000000003,1.1205698718873858,1.0523295211422863
26.8,1.4172858175375307,1.7002288985474143
26.900000000000002,1.421146416260374,1.3936033924769375
27.0,1.3184450103657461,1.353615723685258
27.1,1.2163284655017503,1.3696066179373068
27.200000000000003,1.1703146977069523,1.2984636378015857
27.3,1.3716988322102384,1.4399141282808983
27.400000000000002,1.3806248616391101,1.5598562736035813
27.5,1.3834365699996485,1.3529067944298014
27.6,1.210654351963121,1.3947367946016187
27.700000000000003,1.282021217858007,1.287733147975196
27.8,1.6293180560502543,1.632395137922188
27.900000000000002,1.584020568377752,1.6460520424409073
28.0,1.1647030738743864,0.9893366709237562
28.1,1.4752156819102111,1.3134901007441155
28.200000000000003,1.4820334244516526,1.1574912477823136
28.3,1.2942474936533996,1.1801375819397617
28.400000000000002,1.6313409391129392,1.6551531082139719
28.5,1.1385125513283552,1.0191614071569555
28.6,1.413823504562271,1.3619985480974308
28.700000000000003,1.1557716541030865,1.073008104900083
28.8,1.3336212334614028,1.373161060833688
28.900000000000002,1.6358229467243515,1.3587789716515455
29.0,1.4456151138742532,1.6115968334311017
29.1,1.1027745901352568,0.9290662180424916
29.200000000000003,1.2491272102651338,1.2120127727012469
29.3,1.0493708813028295,0.9296092369745095
29.400000000000002,1.3803070592319313,1.3648699177132886
29.5,1.3625656169331186,1.2249953726069425
29.6,1.225874586490992,1.008357410282486
29.700000000000003,1.2191714583128244,1.2112881382038618
29.8,1.3766286558795862,1.0311564427608275
29.900000000000002,1.3525754187412096,1.2322171853498405
30.0,1.2523559844764351,0.9607191722035962
30.1,1.27496512178465,1.17347065324274
30.200000000000003,1.3731370015317295,1.2524482558380097
30.3,1.3220246355906597,1.1493537869664054
30.400000000000002,1.6283699310111108,1.4495766827394072
30.5,1.3970683411356948,1.1925820206174167
30.6,1.6247292873316408,1.5510177213627756
30.700000000000003,1.3191236873717596,1.2173317030985522
30.8,1.1936731796076911,1.4162452241221302
30.900000000000002,1.489202891294602,1.2914702238705393
31.0,1.6490031940909364,1.2796006253633783
31.1,1.1086747542295725,1.1872351478248981
31.200000000000003,1.3217686182661201,1.245721781646185
31.3,1.1633096100458329,1.2009452247306298
31.400000000000002,1.4351012326714017,1.352512117225739
31.5,1.3778571685334358,1.1038170003525465
31.6,1.326495064650947,1.086491873824005
31.700000000000003,1.4923694355753325,1.4620539490144366
31.8,1.2449555738678342,1.1337531765715962
31.900000000000002,1.3388291441430034,1.0478721375645998
32.0,1.4960846971278872,1.3047821124831074
32.1,1.5732160370409316,1.326478447106525
32.2,1.5904895687577552,1.1692353875352297
32.300000000000004,1.481893110043377,1.9031092222961086
32.4,1.2013184176318572,0.9817589553366783
32.5,1.2938184717011227,1.1761642693045198
32.6,1.5120015549952595,1.7128627382646557
32.7,1.2605003060353501,1.156497654283372
32.800000000000004,1.3160646916997907,1.3559625786215161
32.9,1.1108969393985042,1.1413612010325642
33.0,1.3816308556886705,1.1344636265214154
33.1,1.2082534972922134,0.9377828539241614
33.2,1.3178597635536236,1.1913442383384745
33.300000000000004,1.3198381736190132,1.0749806955822918
33.4,1.2789370603361938,1.0257012864448567
33.5,1.4542444648412018,1.2248377640683847
33.6,1.317139003365173,1.1757550087524182
33.7,1.3903726321319538,1.0708936781328122
33.800000000000004,1.4623737198798112,1.035646364993419
33.9,1.2917005921582574,1.1441301355407354
34.0,1.4763218483350906,1.3742028088940073
34.1,1.4092699778676503,1.1998911907652905
34.2,1.3809401965735308,1.2851392879528922
34.300000000000004,1.4078678227289774,1.2220315845978513
34.4,1.3539002182557751,0.9726121738373644
34.5,1.4394204031480862,1.3857725015921623
34.6,1.2686564865097312,1.1199571522901575
34.7,1.481924699904659,1.0825040666586416
34.800000000000004,1.5852686382506087,1.108581481967015
34.9,1.2279420192479107,1.2121120761644837
35.0,1.5611999340306284,1.0925294798742131
35.1,1.3299828489540606,1.0898881310860355
35.2,1.2520465933312657,1.1142444297599328
35.300000000000004,1.282857100209428,1.1063278913743537
35.4,1.2256730663459423,1.0379832428077114
35.5,1.396748325254626,0.8423204672061572
35.6,1.4324099337033902,1.2109519432554592
35.7,1.4145660398101885,1.0476500149264711
35.800000000000004,1.216734971726108,1.0735048908942222
35.9,1.1793888131401356,1.0178249693149568
36.0,1.4266093644070952,1.2174244662229137
36.1,1.5986565175708727,1.1699897949443785
36.2,1.4947998904642452,1.101559151373714
36.300000000000004,1.351452755703815,1.0386146027574168
36.4,1.515132478563312,1.1721628989468165
36.5,1.4716574613019997,1.13434996416169
36.6,1.1676261946204611,1.071256559665358
36.7,1.5573832016501756,1.2738719387413808
36.800000000000004,1.349762882775588,1.2914306446577
36.9,1.3748598764067128,1.0536204646442662
37.0,1.285556167402545,0.8402788240928896
37.1,1.2340080037475756,0.9712869925949311
37.2,1.4835211824713046,1.095297827552058
37.300000000000004,1.4287021137692955,1.3847995443334724
37.4,1.2481997350347989,0.912505791866335
37.5,1.4667745546564885,1.1639886656279415
37.6,1.553552061677181,1.1116978460499038
37.7,1.4929093327751142,1.607313993295352
37.800000000000004,1.1784084490084021,0.9854529645051593
37.9,1.2811955272360436,1.1403620725036316
38.0,1.3861943400356505,1.320865957185273
38.1,1.4137694596575978,1.2463778866297945
38.2,1.4090435259520002,1.1048527959667123
38.300000000000004,1.2455196641644464,0.8896769366580142
38.400000000000006,1.3094456916640747,1.1377067415612994
38.5,1.1950840744679474,0.9620018685525109
38.6,1.3603413711480143,0.9214815550387969
38.7,1.4445075560480236,1.316514854255906
38.800000000000004,1.3773911883445895,1.2433474785856735
38.900000000000006,1.0892447492410615,0.9473181910300583
39.0,1.3464037530086652,1.0645399549803467
39.1,1.5430921643992481,1.1258996926099487
39.2,1.395304403118919,1.0882242488098097
39.300000000000004,1.3932110537205733,1.107091484466449
39.400000000000006,1.399399998999424,1.2292064162489316
39.5,1.514808002958316,1.1748405918906857
39.6,1.3346014220477374,1.1776124232325635
39.7,1.3218316443261102,1.1988863826158285
39.800000000000004,1.2376645744228796,0.9908810751549891
39.900000000000006,1.2723341442289222,1.2653001618455584
40.0,1.1796007377643936,0.8063317605674384
40.1,1.4078889491747992,1.620018347689579
40.2,1.1661533417156622,0.9177115834020108
40.300000000000004,1.3977642473827885,0.9564756768365398
40.400000000000006,1.2408612542101762,1.024059227636351
40.5,1.2636364621383123,0.9429296210006786
40.6,1.2611829220335684,0.9555842398663253
40.7,1.3229433413433815,0.9388043981328268
40.800000000000004,1.4347864226473328,1.1577031999802885
40.900000000000006,1.3844001554224332,1.0667627736293492
41.0,1.3977737967592125,1.1139382109815634
41.1,1.396737772140007,1.003419049162737
41.2,1.16254776050672,0.8995386803774341
41.300000000000004,1.4746909359969809,1.1851733649204668
41.400000000000006,1.4828307761638893,0.9336922023503091
41.5,1.4362383239707106,1.0447690132719953
41.6,1.219316772991624,0.8576244846596985
41.7,1.0870238293755763,0.9698182267145765
41.800000000000004,1.2632112360913539,0.857372413720519
41.900000000000006,1.3246020714652873,0.9896061549197464
42.0,1.3829443416452105,1.2885414693483968
42.1,1.3033144265649412,1.0911945189065109
42.2,1.4781967699961511,0.9981339201274926
42.300000000000004,1.3401473987567396,1.1215536368182275
42.400000000000006,1.2358674809754318,1.1346742122255384
42.5,1.2516732152693122,0.9060873104688629
42.6,1.3385791024113927,1.1508352939469755
42.7,1.317736470221708,0.9216744852536602
42.800000000000004,1.3934146650588046,1.1397300914577693
42.900000000000006,1.1679040732164971,0.9340878527425223
43.0,1.443508814787355,1.2001619571717446
43.1,1.1063984194123333,0.8405302387151679
43.2,1.4765263279352516,1.23555081879755
43.300000000000004,1.2473101293152313,0.8783683567702634
43.400000000000006,1.2618642784294194,0.9996320309877071
43.5,1.2127548637849648,1.0153149454906376
43.6,1.5106060758812894,1.0352995228358408
43.7,1.3420897143515704,0.9973170490275176
43.800000000000004,1.2732989987553311,0.965902079076153
43.900000000000006,1.265918165925379,1.2450447229288801
44.0,1.421140962710958,1.0550032429665344
44.1,1.333717882778381,0.8929963573997636
44.2,1.464555376875398,1.276100776464612
44.300000000000004,1.3997534298164223,1.284569179104379
44.400000000000006,1.3120534041214063,0.9862667740741995
44.5,1.3579867290010859,0.9480932537733048
44.6,1.2455674571616526,0.8003414287091414
44.7,1.2593018052572231,0.962195452704929
44.800000000000004,1.346689158569074,0.9453295217349348
44.900000000000006,1.5160985533711464,1.413005053056213
45.0,1.2674031944445365,0.9471921863678173
45.1,1.2639793185617811,0.9349685412250599
45.2,1.3317439936650768,0.9441296111816486
45.300000000000004,1.4003668239181486,1.070008186530038
45.400000000000006,1.3220401506960977,0.8808328300229743
45.5,1.2662389349566343,0.8627053619568759
45.6,1.2568308280503537,0.9760625783809821
45.7,1.409416835664199,0.8910253430276619
45.800000000000004,1.2659550197628318,1.027857486369847
45.900000000000006,1.3949818744290439,1.1315423052015878
46.0,1.2483848711104213,1.0671061979525158
46.1,1.1346998447569665,0.7140671919283924
46.2,1.3140612634068671,1.0103861869780408
46.300000000000004,1.4607716249570946,1.117553522263216
46.400000000000006,1.1568821435292012,0.9939603275627025
46.5,1.2239017412090243,0.7616505650143859
46.6,1.389310835045893,0.9822267420901564
46.7,1.177168512296991,0.9946817212358006
46.800000000000004,1.3303351709412412,1.0885958275847394
46.900000000000006,1.4597972855366141,0.8985930755566296
47.0,1.4071676364215702,1.0511589417492526
47.1,1.4405109169477146,1.0313689075102543
47.2,1.5599731506037555,1.3265736133959298
47.300000000000004,1.271892003861172,0.9196941446530894
47.400000000000006,1.56750016118326,1.2548243945077482
47.5,1.4407508119331323,0.8810060637036312
47.6,1.4705450765925807,1.0711450008153462
47.7,1.4682683636010114,0.9885284640491443
47.800000000000004,1.3758006157080342,0.9993114908154727
47.900000000000006,1.3277391761667563,1.1447920610992746
48.0,1.3072941642629674,0.8565062612924756
48.1,1.5858557319829265,0.9894069189645801
48.2,1.403735433665276,0.8450082264045692
48.300000000000004,1.252771764468082,0.8544914083409424
48.400000000000006,1.423727819326773,0.8675777826487837
48.5,1.2911547645299297,1.0036235176588522
48.6,1.0273945457776859,0.7149667821392133
48.7,1.1936973442943133,0.7827602588621959
48.800000000000004,1.5465229760170263,0.8618757533342647
48.900000000000006,1.151500712548534,1.0191021312079351
49.0,1.464170481056268,0.9863809341538768
49.1,1.3961566831876067,0.8545822926111372
49.2,1.415492925126071,0.8650334743695087
49.300000000000004,1.3954475973275144,0.9475766768080486
49.400000000000006,1.1980506826500992,0.8207926051355937
49.5,1.3235647344973318,0.9289883940702852
49.6,1.3408415697120744,0.8916867417473591
49.7,1.5983095786244232,1.2317202903393705
49.800000000000004,1.3698034180206566,1.135382905039069
49.900000000000006,1.2965044027644888,0.8128843322986279
