119999	5.0	5.107439849360868
129999	5.0	5.917505455862656
139999	5.0	5.60060893424436
149999	5.0	5.088654359553226
159999	5.0	5.579644854309735
169999	5.0	5.482242344052291
179999	5.0	5.723774596128486
189999	5.0	5.996601624618564
199999	5.0	5.89393705510068
209999	5.0	5.613122442533505
219999	5.0	5.257859061657281
229999	5.0	5.436338898823251
239999	5.0	5.046619530051953
249999	5.0	5.400098636825811
259999	5.0	5.912835487351462
269999	5.0	6.265290164023202
279999	5.0	6.13362060607611
289999	5.0	4.586520804142184
299999	5.0	4.224733890355053
309999	5.0	5.113903619285161
319999	5.0	5.995905048583024
329999	5.0	4.9150977658758395
339999	5.0	4.769334937199652
349999	5.0	4.300273095735601
359999	5.0	5.3158144318033065
369999	5.0	4.487490609532406
379999	5.0	5.286640407104004
389999	5.0	5.605214112502138
399999	5.0	6.754250108072716
409999	5.0	5.818301702206375
419999	5.0	6.111657990646476
429999	5.0	5.393483603615346
439999	5.0	5.682108319934577
449999	5.0	5.915091423787319
459999	5.0	6.787055597294513
469999	5.0	4.912874503799132
479999	5.0	4.858378441170337
489999	5.0	5.0887737178846795
499999	5.0	5.631641286779667
509999	5.0	5.857162478090533
519999	5.0	5.339961314187131
529999	5.0	5.491051765149517
539999	5.0	5.283960586425287
549999	5.0	5.805648345831331
559999	5.0	5.586943143336528
569999	5.0	5.773124067831187
579999	5.0	6.036785766176032
589999	5.0	5.787721074166758
599999	5.0	5.904706448623745
609999	5.0	5.8977477642091145
619999	5.0	5.784583617631793
629999	5.0	5.491846565936274
639999	5.0	5.277929781630721
649999	5.0	5.583581097739868
659999	5.0	5.467275070419202
669999	5.0	5.036513949142759
679999	5.0	5.130330387240517
689999	5.0	4.728875698263935
699999	5.0	5.319933831361818
709999	5.0	5.019934207592019
719999	5.0	5.213733902501969
729999	5.0	4.666056409631517
739999	5.0	4.673282947182241
749999	5.0	5.254284347586508
759999	5.0	5.212253707496543
769999	5.0	5.230918903676113
779999	5.0	4.9878881472194
789999	5.0	4.8294832925434354
799999	5.0	4.427479797324057
809999	5.0	5.346566964330211
819999	5.0	5.086088033736731
829999	5.0	5.068233355976881
839999	5.0	4.9829051306572305
849999	5.0	5.701473047614529
859999	5.0	5.165760816022528
869999	5.0	4.638605153119229
879999	5.0	5.722685044804171
889999	5.0	6.091606389131518
899999	5.0	5.437322333471557
909999	5.0	6.0135307394057556
919999	5.0	5.407223957857631
929999	5.0	5.128634914419658
939999	5.0	4.824185595149813
949999	5.0	4.4250768577046635
959999	5.0	4.248545316369893
969999	5.0	4.653996905462799
979999	5.0	5.058421835408299
989999	5.0	5.1116298675075225
999999	5.0	5.569772207614933
1009999	5.0	5.783968103603933
1019999	5.0	6.064714021622284
1029999	5.0	5.490947926130942
1039999	5.0	5.750151678372381
1049999	5.0	5.940799895105468
1059999	5.0	5.209139758110517
1069999	5.0	6.1795471817444865
1079999	5.0	6.193531690326465
1089999	5.0	5.285505210469859
1099999	5.0	5.510629848617415
1109999	5.0	5.382720572120879
1119999	5.0	5.79034671277823
1129999	5.0	5.662926793130426
1139999	5.0	5.212262726703592
1149999	5.0	5.234526111240148
1159999	5.0	5.055219423338542
1169999	5.0	4.956611218608023
1179999	5.0	4.8947688379454615
1189999	5.0	5.149926789326995
1199999	5.0	5.374471747032255
1209999	5.0	4.6071240276715235
1219999	5.0	4.923759085641348
1229999	5.0	5.283854356909339
1239999	5.0	4.426400671467148
1249999	5.0	4.5041739071372735
1259999	5.0	5.051858785976373
1269999	5.0	5.203577896441076
1279999	5.0	5.093227965677236
1289999	5.0	4.874563143686927
1299999	5.0	5.201719453053097
1309999	5.0	5.0759757667860566
1319999	5.0	4.703288306618852
1329999	5.0	4.901688754883901
1339999	5.0	4.8997046697675755
1349999	5.0	4.959102919006694
1359999	5.0	4.309301258243631
1369999	5.0	5.439326083507678
1379999	5.0	5.0292786192852565
1389999	5.0	5.185620915677674
1399999	5.0	5.282368576445125
1409999	5.0	6.0334490197343085
1419999	5.0	5.321812016474112
1429999	5.0	6.085603020637462
1439999	5.0	5.681830136222017
1449999	5.0	5.499097877469775
1459999	5.0	5.414778288887955
1469999	5.0	4.466354065292135
1479999	5.0	4.248215674520871
1489999	5.0	5.215653595645008
1499999	5.0	4.481811092157207
1509999	5.0	5.2008209823930125
1519999	5.0	4.457828957689795
1529999	5.0	4.507132149704165
1539999	5.0	4.833775415614981
1549999	5.0	4.601719461682804
1559999	5.0	5.005994540788024
1569999	5.0	4.35988226772965
1579999	5.0	5.126829213237909
1589999	5.0	5.14872433001435
1599999	5.0	5.07219900659257
1609999	5.0	4.69642747775584
1619999	5.0	4.271340198067464
1629999	5.0	4.38872009333678
1639999	5.0	4.920866808509164
1649999	5.0	4.962189967676691
1659999	5.0	4.665791876941885
1669999	5.0	4.510377124253623
1679999	5.0	4.674187651929368
1689999	5.0	4.87035369161213
1699999	5.0	4.884173399280347
1709999	5.0	4.572520245973498
1719999	5.0	5.140119183686786
1729999	5.0	4.5967616905183455
1739999	5.0	4.944447586630012
1749999	5.0	5.4088310854163195
1759999	5.0	4.931190979452417
1769999	5.0	5.2249497911899105
1779999	5.0	4.594326310104875
1789999	5.0	4.692661238761191
1799999	5.0	5.0367214578285395
1809999	5.0	5.483215698326765
1819999	5.0	5.437715346100668
1829999	5.0	5.22954631339611
1839999	5.0	5.125413390873347
1849999	5.0	4.614712006703654
1859999	5.0	4.292409741521043
1869999	5.0	5.1231734536524485
1879999	5.0	5.2773912708884465
1889999	5.0	5.172679901988985
1899999	5.0	5.328234689323175
1909999	5.0	4.973047883582908
1919999	5.0	4.767038397633229
1929999	5.0	5.21523965938595
1939999	5.0	4.5834365328293165
1949999	5.0	4.249208847608929
1959999	5.0	4.379212811971261
1969999	5.0	4.397824313109192
1979999	5.0	6.255635709618652
1989999	5.0	4.714770784402946
1999999	5.0	5.883872615331808
2009999	5.0	6.486060458931464
2019999	5.0	6.001389022931621
2029999	5.0	5.791203519175021
2039999	5.0	5.082659722839525
2049999	5.0	5.13632656577801
2059999	5.0	5.384327078132708
2069999	5.0	5.123803431522898
2079999	5.0	5.095758973501317
2089999	5.0	4.847029145465183
2099999	5.0	5.694297537967832
2109999	5.0	5.077032135658913
2119999	5.0	4.405890295636495
2129999	5.0	4.183716542770379
2139999	5.0	4.686407439960315
2149999	5.0	4.617069915362258
2159999	5.0	5.7269687482897895
2169999	5.0	4.7401385097097615
2179999	5.0	4.838929982119295
2189999	5.0	4.007382646649498
2199999	5.0	4.130353772424733
2209999	5.0	4.958785052965489
2219999	5.0	4.829560333556932
2229999	5.0	4.688299021176329
2239999	5.0	4.741010636007937
2249999	5.0	5.188237815798522
2259999	5.0	5.824716465706262
2269999	5.0	5.146073643583983
2279999	5.0	4.630214496693459
2289999	5.0	4.798911513775355
2299999	5.0	4.8062996570055185
2309999	5.0	5.024545299316543
2319999	5.0	5.411045293584707
2329999	5.0	4.301735628512703
2339999	5.0	4.874078837974453
2349999	5.0	5.862780396716232
2359999	5.0	6.22639074740458
2369999	5.0	5.026116178974686
2379999	5.0	5.195992537794585
2389999	5.0	4.649079549118622
2399999	5.0	5.030101121323891
2409999	5.0	5.029139111452067
2419999	5.0	5.516120569265991
2429999	5.0	5.828331600479671
2439999	5.0	4.195752927315519
2449999	5.0	5.053382521035069
2459999	5.0	5.480630037467909
2469999	5.0	5.514884682740554
2479999	5.0	5.965814994615468
2489999	5.0	5.1559361567666
2499999	5.0	5.321256866363251
2509999	5.0	6.198225456848414
2519999	5.0	6.416955709067728
2529999	5.0	4.864599259911007
2539999	5.0	4.532863183955754
2549999	5.0	4.8015750889976285
2559999	5.0	5.168227845217918
2569999	5.0	4.784357926094876
2579999	5.0	5.19467064556221
2589999	5.0	5.009163302603004
2599999	5.0	4.326715700620731
2609999	5.0	4.353998971525595
2619999	5.0	4.635292787926733
2629999	5.0	4.94283493967339
2639999	5.0	5.461167705417271
2649999	5.0	5.257217597959125
2659999	5.0	4.3206489200718545
2669999	5.0	4.33652485529909
2679999	5.0	4.187405810422014
2689999	5.0	4.975023799954423
2699999	5.0	5.625670029435674
2709999	5.0	5.003440236400677
2719999	5.0	4.057463399151633
2729999	5.0	4.457196233036123
2739999	5.0	4.620639884787598
2749999	5.0	4.611753778895051
2759999	5.0	4.469212314580844
2769999	5.0	5.051294163414485
2779999	5.0	6.341702382431968
2789999	5.0	6.353122211369385
2799999	5.0	5.64848308406913
2809999	5.0	5.455369863813094
2819999	5.0	5.565345321152793
2829999	5.0	5.908593170992265
2839999	5.0	5.1232617916548815
2849999	5.0	4.659125608251649
2859999	5.0	4.126021096706547
2869999	5.0	4.935851263184421
2879999	5.0	5.53540084435231
2889999	5.0	5.788984673259459
2899999	5.0	6.3231221515636635
2909999	5.0	6.484513849131324
2919999	5.0	6.335395780312509
2929999	5.0	5.131837811770577
2939999	5.0	5.411159912227814
2949999	5.0	5.050567167708236
2959999	5.0	4.430106114426344
2969999	5.0	4.358817353682608
2979999	5.0	4.3112449814258955
2989999	5.0	4.53430443894801
2999999	5.0	4.2894596284889746
3009999	5.0	4.912294022384822
3019999	5.0	4.342468852548977
3029999	5.0	4.932209036740743
3039999	5.0	4.68637240814578
3049999	5.0	5.437903993294928
3059999	5.0	4.328765804485815
3069999	5.0	4.520924340124612
3079999	5.0	5.324320301478101
3089999	5.0	5.550522399255196
3099999	5.0	4.808460500794866
3109999	5.0	5.268054469571103
3119999	5.0	5.707695530701188
3129999	5.0	5.262113964145389
3139999	5.0	4.967150105012177
3149999	5.0	4.901257844551212
3159999	5.0	5.143651820384174
3169999	5.0	5.2768674953138754
3179999	5.0	5.392940591772397
3189999	5.0	5.7452444301276
3199999	5.0	4.821714966953872
3209999	5.0	4.803931509800317
3219999	5.0	5.089236279120777
3229999	5.0	5.3152929812244025
3239999	5.0	5.544203641556477
3249999	5.0	6.101917049482493
3259999	5.0	4.665611967724665
3269999	5.0	5.467298532078635
3279999	5.0	5.905350132523307
3289999	5.0	5.340610709336294
3299999	5.0	5.3875371048905665
3309999	5.0	5.698103997690581
3319999	5.0	5.215212084294247
3329999	5.0	5.61979557868941
3339999	5.0	4.883978634900616
3349999	5.0	5.092126234471844
3359999	5.0	5.414646904829394
3369999	5.0	5.597496313122167
3379999	5.0	5.359478441290506
3389999	5.0	5.459715795846645
3399999	5.0	5.43142291738692
3409999	5.0	4.5582696786861305
3419999	5.0	3.9036335800542763
3429999	5.0	4.448408248129528
3439999	5.0	5.339192349727789
3449999	5.0	5.229044071766695
3459999	5.0	4.759303793064897
3469999	5.0	4.260013175370061
3479999	5.0	4.737120140561648
3489999	5.0	4.501416317679839
3499999	5.0	5.237593717944289
3509999	5.0	4.483065924886839
3519999	5.0	4.838445361101332
3529999	5.0	4.107607164178794
3539999	5.0	3.6240022296587147
3549999	5.0	4.119931917876708
3559999	5.0	4.897474661538807
3569999	5.0	5.2980814030589265
3579999	5.0	5.909037917706721
3589999	5.0	5.189834027738426
3599999	5.0	5.0760547974976085
3609999	5.0	4.316161019016262
3619999	5.0	4.578051136493413
3629999	5.0	4.244976173621551
3639999	5.0	4.163244361928237
3649999	5.0	4.692856960715921
3659999	5.0	5.121542914308513
3669999	5.0	5.4639357511534286
3679999	5.0	5.511430385371112
3689999	5.0	5.133915424742639
3699999	5.0	5.9514459379210916
3709999	5.0	5.445874969824424
3719999	5.0	5.666172709383591
3729999	5.0	5.74066341285827
3739999	5.0	5.644368189288796
3749999	5.0	5.972242709856335
3759999	5.0	5.8573873305176045
3769999	5.0	4.664841591117592
3779999	5.0	4.796281163644152
3789999	5.0	4.380047220211444
3799999	5.0	5.153649134234765
3809999	5.0	4.728349098015988
3819999	5.0	4.919975150198426
3829999	5.0	5.511263224456201
3839999	5.0	5.354367356051692
3849999	5.0	5.88929453321442
3859999	5.0	4.904159889607626
3869999	5.0	5.183136127566823
3879999	5.0	4.305256135126708
3889999	5.0	5.305961767128584
3899999	5.0	4.965969672599254
3909999	5.0	4.975236233655105
3919999	5.0	5.2845009486699945
3929999	5.0	5.139122553465209
3939999	5.0	4.775924505916884
3949999	5.0	5.1913762063680355
3959999	5.0	4.623790414813951
3969999	5.0	4.726429655774867
3979999	5.0	5.1012095517485685
3989999	5.0	5.289284785663938
3999999	5.0	5.095310969401875
4009999	5.0	5.071747813510063
4019999	5.0	5.404953134640915
4029999	5.0	4.642400141456125
4039999	5.0	4.893903397562597
4049999	5.0	5.796629028223521
4059999	5.0	4.9419283633315
